ids,cpl1,cpl2,cpl3,cpl4,cpl5,cpl6,cpl7,cpl8
18255,8.58662,10.7642,11.8128,1.05854e-08,4.45763,0.00124042,0.00141134,0.0789257
18256,8.4109,10.5185,11.1826,1.06239e-08,4.23955,0.00467281,0.00156162,0.0848301
18257,8.26143,10.2738,12.2465,1.05103e-08,4.62247,0.00356146,0.00216452,0.0836551
18258,8.38321,10.5567,11.2754,1.05285e-08,3.90009,0.00319053,0.00155382,0.0721139
18259,8.53102,10.6941,10.3587,1.04747e-08,4.1921,0.00299312,0.000767368,0.0862559
18260,8.16043,10.1181,8.8189,1.06857e-08,4.81721,0.00341035,0.000577364,0.102744
18261,8.30277,10.3804,11.4565,1.01821e-08,4.11511,0.00746549,0.000513018,0.104994
18262,8.43827,10.4816,12.1292,1.05787e-08,4.46134,0.00822978,0.0010255,0.0914433
18263,8.38234,10.5826,10.0672,1.05162e-08,3.84136,0.00222192,0.000641212,0.0764132
18264,8.57208,10.8091,9.6005,1.03467e-08,3.99919,0.000260254,0.000569702,0.0817511
18265,8.46801,10.7619,10.0885,1.02181e-08,3.45433,0.00139543,0.000673779,0.102938
18266,8.56464,10.6618,11.398,1.08669e-08,4.81576,0.00183948,0.000858374,0.0517903
18267,8.59524,10.762,11.6987,1.05951e-08,4.57963,0.000200518,0.00155824,0.0788876
18268,8.51602,10.6883,9.62644,1.045e-08,4.11536,0.00364174,0.000379381,0.0821713
18269,8.60571,10.8146,11.3784,1.05414e-08,4.37818,0.0006479,0.00220232,0.0757694
18270,8.5683,10.738,11.0273,1.04822e-08,4.3964,0.00268656,0.00170989,0.0650806
18271,8.43725,10.6683,10.6628,1.07064e-08,3.46445,0.00622868,0.000498362,0.0648127
18272,8.44835,10.4977,11.8157,1.05039e-08,4.92229,0.00138156,0.00229287,0.098483
18273,8.30681,10.3449,10.85,1.09735e-08,4.70783,0.00211742,0.000788943,0.072754
18274,8.4422,10.5288,9.82411,1.0428e-08,4.42964,0.00558736,0.00108741,0.0635391
18275,8.34934,10.3801,10.5501,1.06434e-08,4.88584,0.000733006,0.00266918,0.0909331
18276,8.31604,10.3608,10.8565,1.09562e-08,4.69339,0.00205391,0.000808507,0.0727523
18277,8.42062,10.4904,9.92264,1.07846e-08,4.31282,0.00650541,0.000521204,0.0640115
18278,8.4519,10.5652,10.4774,1.05646e-08,4.3127,0.00412068,0.00124241,0.0590685
18279,8.21819,10.2018,11.3889,1.0248e-08,4.3942,0.00873743,0.000495516,0.129651
18280,8.35156,10.4271,11.2384,1.03598e-08,4.36943,0.00537795,0.000820977,0.106514
18281,8.40358,10.498,10.6228,1.06653e-08,4.56826,0.00184156,0.00353475,0.0870402
18282,8.30379,10.3231,11.5687,1.0761e-08,4.23152,0.0112083,0.000454233,0.0806768
18283,8.3419,10.4272,9.5106,1.05831e-08,4.62209,0.000890511,0.00295763,0.12744
18284,8.49784,10.6368,10.1905,1.05205e-08,4.4979,0.00103428,0.00362831,0.107802
18285,8.44222,10.4585,9.98512,1.06616e-08,5.14183,0.00266572,0.00102792,0.0582799
18286,8.41582,10.4804,9.97225,1.0756e-08,4.79302,0.00206713,0.00227156,0.0326363
18287,8.44381,10.4794,10.0359,1.06709e-08,5.18056,0.000336334,0.000771606,0.0540981
18288,8.35538,10.44,10.2159,1.04776e-08,4.26867,0.00553613,0.00149801,0.0655091
18289,8.35398,10.4391,10.2216,1.04711e-08,4.25653,0.00561642,0.00148011,0.06627
18290,8.39389,10.4368,10.5322,1.0376e-08,4.43952,0.0076311,0.00220306,0.0749248
18291,8.40268,10.4467,10.1209,1.06827e-08,4.83746,0.00390357,0.00187323,0.0576151
18292,8.43702,10.4721,10.069,1.0661e-08,5.17598,0.000434812,0.000756248,0.0560375
18293,8.4592,10.4972,10.0246,1.06651e-08,5.12726,0.00129393,0.00206267,0.0573881
18294,8.43254,10.4687,9.99625,1.06746e-08,5.02605,0.00243944,0.000786842,0.0583027
18295,8.36324,10.446,10.2178,1.04707e-08,4.2272,0.00654969,0.00152347,0.0671162
18296,8.35978,10.4331,10.2189,1.04739e-08,4.19821,0.00845254,0.00146199,0.0693407
18297,8.41596,10.4808,9.97199,1.07568e-08,4.7952,0.00199613,0.00225671,0.0324986
18298,8.37467,10.4988,9.96247,1.03776e-08,4.07079,0.00521843,0.00139835,0.0857612
18299,8.32104,10.4381,10.0595,1.03591e-08,4.01227,0.00548966,0.000731734,0.0747103
18300,8.4067,10.505,10.2093,1.03961e-08,4.46856,0.00222659,0.00210182,0.069703
18301,8.44505,10.4808,10.0301,1.06731e-08,5.19194,0.000199668,0.000764661,0.0540453
18302,8.33336,10.4382,10.1406,1.0343e-08,3.96154,0.00718668,0.00102323,0.0769775
18303,8.36569,10.3999,10.1638,1.06038e-08,4.41289,0.00938002,0.00119058,0.0616254
18304,8.35595,10.3656,10.3692,1.03984e-08,4.65488,0.00823061,0.0022071,0.0707669
18305,8.4727,10.5233,10.0235,1.06976e-08,4.90369,0.00221739,0.000622375,0.0489462
18306,8.3384,10.4383,10.1738,1.03364e-08,3.94077,0.00788143,0.00114256,0.0779056
18307,8.31348,10.4488,9.69702,1.03034e-08,3.9488,0.00437774,0.000735717,0.0770683
18308,8.31495,10.4476,9.69413,1.03088e-08,3.96681,0.00456301,0.000914182,0.0787109
18309,8.44162,10.491,9.97198,1.06742e-08,4.69483,0.0051024,0.00120198,0.0867376
18310,8.39582,10.4631,9.96326,1.07548e-08,4.74926,0.00248812,0.00205557,0.0376695
18311,8.43135,10.4441,10.2381,1.0601e-08,5.08641,0.00324623,0.00110927,0.0621009
18312,8.49519,10.5539,10.0268,1.05256e-08,4.8402,0.00236394,0.00150022,0.0610195
18313,8.31495,10.4476,9.69414,1.03088e-08,3.9668,0.00456351,0.000914216,0.0787115
18314,8.39818,10.4167,10.0389,1.05789e-08,4.71875,0.00774876,0.000869164,0.0706135
18315,8.52318,10.5766,9.97465,1.07961e-08,4.78475,0.00438727,0.000472073,0.0457714
18316,8.52464,10.582,9.95856,1.08003e-08,4.80685,0.00344873,0.000200093,0.0438789
18317,8.46903,10.6018,10.0943,1.06505e-08,4.3635,0.00375822,0.00315838,0.0808022
18318,8.41677,10.4339,10.9288,1.02414e-08,4.72153,0.00852939,0.000886791,0.0874314
18319,8.42832,10.5122,9.84734,1.0809e-08,4.33103,0.00749566,0.00212402,0.0670505
18320,8.42683,10.4477,10.8383,1.02935e-08,4.72948,0.00805562,0.000822757,0.0833702
18321,8.43984,10.5061,9.97836,1.05907e-08,4.65031,0.00489481,0.00121361,0.0644299
18322,8.53411,10.6105,10,1.08226e-08,4.72039,0.0033205,0.000780001,0.0466918
18323,8.39172,10.3758,10.9136,1.03377e-08,4.83801,0.00900086,0.00226232,0.0807521
18324,8.35799,10.3636,10.3867,1.03196e-08,5.1666,0.000978923,0.00255466,0.0665235
18325,8.38953,10.345,10.7537,1.04255e-08,4.94099,0.00946957,0.000759731,0.0474493
18326,8.35535,10.3502,10.2615,1.03429e-08,4.98962,0.00538611,0.00251937,0.0673062
18327,8.37708,10.3578,9.87608,1.04691e-08,4.74012,0.0104915,0.00058291,0.103967
18328,8.37758,10.4089,9.86657,1.04255e-08,4.77176,0.00488223,0.00034802,0.0783364
18329,8.35868,10.3611,10.3597,1.03278e-08,5.27373,0.000127455,0.00266409,0.0633877
18330,8.479,10.6169,10.1264,1.08078e-08,4.31519,0.00234051,0.00247578,0.0627006
18331,8.50835,10.5481,9.89881,1.07857e-08,4.76841,0.00526517,0.000203476,0.0472145
18332,8.31746,10.351,9.89116,1.06554e-08,4.28475,0.00934367,0.00107642,0.0664554
18333,8.35057,10.373,10.2689,1.03264e-08,5.07489,0.000808077,0.00235796,0.0663982
18334,8.32553,10.3624,10.2462,1.04899e-08,4.17493,0.0095994,0.00126093,0.0806452
18335,8.40338,10.4877,9.99987,1.08377e-08,4.58592,0.00280148,0.00219958,0.041499
18336,8.48152,10.5254,9.95556,1.07197e-08,4.83091,0.00392043,0.000800763,0.0502753
18337,8.40281,10.4963,9.94112,1.08514e-08,4.61548,0.00117526,0.00214037,0.0403666
18338,8.38165,10.3916,10.7028,1.03889e-08,4.58568,0.00929502,0.00147016,0.103975
18339,8.44039,10.6498,10.3468,1.03095e-08,3.78418,0.00214992,0.000786685,0.0557787
18340,8.45283,10.4373,10.2528,1.03825e-08,4.97488,0.00667974,0.000518633,0.0524327
18341,8.43308,10.6123,10.3278,1.03492e-08,3.88237,0.00370863,0.000738739,0.0575872
18342,8.41792,10.4812,10.1617,1.05958e-08,4.65189,0.00480536,0.00169307,0.058138
18343,8.44695,10.4358,10.2741,1.03867e-08,4.89956,0.00738008,0.000716753,0.0541496
18344,8.49278,10.6497,9.93031,1.05892e-08,4.19228,0.00442086,0.00155336,0.0756541
18345,8.4406,10.4824,10.0208,1.06918e-08,5.13129,0.000302311,0.0009094,0.0526062
18346,8.35685,10.3594,10.352,1.03229e-08,5.28051,8.38955e-06,0.00269084,0.0635039
18347,8.35965,10.4687,9.62725,1.04235e-08,4.57005,0.000447788,0.00326941,0.0497886
18348,8.40338,10.4918,10.0056,1.07718e-08,4.51925,0.00270889,0.00208866,0.0558517
18349,8.37108,10.4829,9.46348,1.05758e-08,4.09248,0.00670881,0.00125707,0.0598899
18350,8.28483,10.2504,11.4117,1.00872e-08,4.521,0.0104054,0.000898363,0.105842
18351,8.40763,10.4609,9.60118,1.03139e-08,4.23905,0.00917908,0.000541678,0.0796963
18352,8.28612,10.2521,11.428,1.00788e-08,4.52148,0.010346,0.000880242,0.106025
18353,8.44199,10.4834,10.0175,1.06925e-08,5.13494,0.000270136,0.000905195,0.0526189
18354,8.39689,10.4829,10.0049,1.05595e-08,4.43704,0.00428775,0.00274486,0.0667666
18355,8.46391,10.4844,9.9159,1.06841e-08,4.93441,0.00456674,0.000194903,0.0486325
18356,8.29944,10.2432,11.5894,1.02375e-08,4.58456,0.0138581,0.000660977,0.104786
18357,8.42217,10.5773,10.3503,1.03806e-08,3.96489,0.00527192,0.000708832,0.0686949
18358,8.4354,10.4399,10.5763,1.04632e-08,5.17792,0.00309883,0.00109813,0.112662
18359,8.44441,10.4853,10.0193,1.0693e-08,5.14329,0.000216082,0.00088122,0.0526929
18360,8.49313,10.5637,11.4146,1.07685e-08,4.66837,0.00517379,0.000319754,0.0622648
18361,8.42735,10.4046,11.4222,1.02675e-08,5.25876,0.00294573,0.0026824,0.0582944
18362,8.37178,10.4472,10.0273,1.06747e-08,4.54542,0.00326051,0.00256958,0.060103
18363,8.39325,10.4837,9.95287,1.07652e-08,4.49089,0.00273111,0.00208213,0.0538282
18364,8.3947,10.4403,10.4536,1.03056e-08,5.01369,6.77911e-05,0.00223231,0.0640799
18365,8.46794,10.5305,11.5015,1.0732e-08,4.62937,0.00572992,0.000477909,0.0641116
18366,8.49563,10.5376,10.7512,1.05145e-08,4.92856,0.00326264,0.00164469,0.0778795
18367,8.36595,10.4536,9.67174,1.04339e-08,4.63326,0.00179098,0.00304783,0.0556197
18368,8.38365,10.389,10.3797,1.02848e-08,4.81752,0.00597893,0.000663852,0.0697199
18369,8.57704,10.7025,10.3162,1.07747e-08,4.58602,0.00363432,0.00297497,0.0788867
18370,8.32697,10.5125,9.25755,1.0283e-08,3.93122,0.000177991,0.000834925,0.0848341
18371,8.33649,10.2958,10.3653,1.03648e-08,5.25949,0.00480259,0.00268874,0.0753171
18372,8.46535,10.4845,9.91723,1.06939e-08,4.96883,0.00427614,0.000114763,0.0487465
18373,8.37102,10.4476,9.37134,1.03699e-08,4.69879,0.00155167,0.00386037,0.0477986
18374,8.39489,10.429,11.5849,1.04855e-08,4.72809,0.00619087,0.00327576,0.092924
18375,8.41974,10.5243,10.7343,1.05785e-08,4.39067,0.00383169,0.000599975,0.0711967
18376,8.24762,10.2167,11.1375,1.01513e-08,4.24066,0.0142757,0.000899872,0.0960874
18377,8.35836,10.4138,10.75,1.02797e-08,4.58994,0.00263783,0.0015982,0.0961167
18378,8.47022,10.5709,12.8943,1.07655e-08,4.33092,0.00700807,0.000797183,0.0776204
18379,8.41959,10.402,10.453,1.03911e-08,5.0487,0.00551835,0.000827002,0.0655191
18380,8.37792,10.4542,9.43413,1.03775e-08,4.71779,0.00159304,0.00369169,0.0506237
18381,8.48585,10.4865,9.7883,1.07032e-08,5.06583,0.00457871,6.18408e-05,0.0430419
18382,8.33487,10.2753,10.1205,1.02968e-08,5.44014,0.00329253,0.0023866,0.0713683
18383,8.43587,10.4818,9.93742,1.06724e-08,5.08069,0.000473636,0.000882636,0.0531152
18384,8.40899,10.3669,11.2234,1.04692e-08,5.00682,0.008984,0.000990229,0.0535084
18385,8.32126,10.2655,10.1219,1.02609e-08,5.48421,0.00185022,0.0024234,0.0687996
18386,8.39409,10.373,10.4713,1.03451e-08,4.9927,0.00551867,0.000799928,0.065496
18387,8.50684,10.6631,10.7281,1.02839e-08,4.2218,0.00252068,0.000779674,0.0665671
18388,8.39526,10.4018,10.4413,1.03652e-08,4.71503,0.0072395,0.00122407,0.0626625
18389,8.44537,10.4836,11.3619,1.03277e-08,4.7203,0.00442657,0.000843684,0.0790683
18390,8.39282,10.4006,10.0067,1.05178e-08,5.23226,0.000990724,0.0014614,0.0590068
18391,8.28891,10.2846,10.5065,1.02099e-08,4.47943,0.00927676,0.00101668,0.0646435
18392,8.39658,10.3584,10.2511,1.02249e-08,5.31555,0.00482906,0.00182143,0.0719747
18393,8.41503,10.3895,11.0786,1.03088e-08,4.7766,0.00966163,0.000214094,0.0849216
18394,8.49594,10.5018,9.74388,1.06938e-08,5.03861,0.0048444,0.000176461,0.0446197
18395,8.34091,10.3186,10.9502,1.02838e-08,5.05495,0.00370182,0.00161282,0.0896278
18396,8.4329,10.4584,12.0697,1.05567e-08,5.09352,0.00344944,0.00359131,0.0870408
18397,8.4462,10.4174,10.6393,1.0283e-08,5.13558,0.00674668,0.00121375,0.0624575
18398,8.38141,10.3748,10.3431,1.03213e-08,4.86433,0.00573173,0.00119512,0.0645119
18399,8.47233,10.5744,12.8935,1.07701e-08,4.33006,0.00695666,0.000779106,0.0775119
18400,8.31167,10.2488,9.33863,1.09794e-08,4.8168,0.0127172,0.000605499,0.0839813
18401,8.48391,10.5693,10.1774,1.05475e-08,4.39176,0.00736834,0.000653493,0.0630556
18402,8.40159,10.4075,11.0198,1.04136e-08,4.95415,0.00483729,0.0021342,0.0733411
18403,8.37248,10.3985,11.6046,1.03811e-08,4.984,0.00115752,0.000139432,0.0372215
18404,8.45027,10.4801,10.4863,1.07877e-08,4.8235,0.0045189,0.00214858,0.0551445
18405,8.31357,10.2501,10.6299,1.03631e-08,5.17479,0.0074093,0.00210944,0.0575748
18406,8.3907,10.4111,11.8581,1.05174e-08,4.8135,0.00695313,0.00343318,0.0837947
18407,8.48551,10.4861,9.78942,1.07027e-08,5.06624,0.00457751,7.18198e-05,0.0430612
18408,8.28873,10.2526,11.4693,1.00717e-08,4.53067,0.0104337,0.000891689,0.105966
18409,8.47565,10.4799,10.2381,1.02756e-08,4.86242,0.00727278,0.00149231,0.0704078
18410,8.28847,10.2524,11.471,1.00708e-08,4.53006,0.0104243,0.000890598,0.105997
18411,8.43774,10.4766,9.943,1.06748e-08,5.08851,0.00136291,0.000863271,0.0538716
18412,8.35676,10.3295,10.4473,1.03365e-08,4.97712,0.00634121,0.0015273,0.0619916
18413,8.34969,10.3236,10.7863,1.02418e-08,4.77129,0.0104778,0.000787819,0.111224
18414,8.43044,10.4496,12.1891,1.05329e-08,5.16188,0.00309415,0.00371834,0.0887645
18415,8.50254,10.6109,10.1547,1.05387e-08,4.36176,0.00590592,0.000583814,0.0654339
18416,8.29533,10.2833,11.3171,1.00982e-08,4.39584,0.0106321,0.00095353,0.100408
18417,8.45614,10.4867,10.4911,1.07964e-08,4.85347,0.0041132,0.00215152,0.0549301
18418,8.42487,10.5438,10.8531,1.0252e-08,4.51352,0.00219991,0.00295715,0.053969
18419,8.40075,10.3976,9.97875,1.03895e-08,5.28393,0.00208325,0.00185224,0.0694542
18420,8.42407,10.4389,12.0364,1.05568e-08,5.14339,0.00360981,0.00355154,0.0885082
18421,8.45398,10.4739,10.3065,1.03681e-08,4.82786,0.00525822,0.000994445,0.0545225
18422,8.47393,10.5767,10.4812,1.08841e-08,4.25535,0.00808616,0.0017581,0.0646091
18423,8.51263,10.6369,9.9322,1.05955e-08,4.28058,0.00641877,0.000658938,0.0627338
18424,8.40947,10.4535,9.7217,1.06154e-08,5.05621,0.000218325,0.000919444,0.048646
18425,8.4906,10.6851,11.1927,1.02292e-08,4.08715,0.000284979,0.000446231,0.0590348
18426,8.41339,10.5958,9.9889,1.03495e-08,4.07266,0.00160824,0.00162595,0.0605849
18427,8.32135,10.2585,10.6439,1.03636e-08,5.16606,0.00745238,0.00237278,0.0598349
18428,8.52561,10.6739,9.90612,1.0593e-08,4.21513,0.00513457,0.0005852,0.0578623
18429,8.48191,10.5595,12.2159,1.06367e-08,4.56537,0.0053562,0.000678871,0.0692977
18430,8.43538,10.4323,10.4961,1.04446e-08,4.81772,0.00723082,0.00156238,0.0585264
18431,8.45635,10.4941,9.93476,1.0632e-08,4.86445,0.00486307,0.000964106,0.0602465
18432,8.25486,10.2401,11.5899,1.00046e-08,4.26096,0.0120537,0.000789488,0.115444
18433,8.41641,10.4339,11.8707,1.05672e-08,5.01244,0.00499568,0.00348757,0.0876194
18434,8.45813,10.6184,11.2367,1.02184e-08,4.26556,0.000571754,0.000366083,0.0639842
18435,8.53906,10.6879,9.8916,1.06025e-08,4.25206,0.00511704,0.000575431,0.0583319
18436,8.47091,10.5459,12.1623,1.06255e-08,4.52017,0.00603753,0.000712207,0.0692992
18437,8.37184,10.3511,10.817,1.02923e-08,4.79772,0.00972616,0.000869762,0.111911
18438,8.50923,10.5398,11.4821,1.02931e-08,4.93311,0.00481524,0.00259819,0.0782659
18439,8.26849,10.1636,10.6915,1.02722e-08,5.32451,0.00833618,0.00176925,0.0564931
18440,8.43942,10.473,9.90799,1.05099e-08,5.10508,0.000430414,0.00076257,0.0480044
18441,8.58223,10.8546,9.9946,1.05202e-08,3.70013,0.00300777,0.000950015,0.0677509
18442,8.31076,10.3538,10.5592,1.02409e-08,4.39549,0.005878,0.0015029,0.0866794
18443,8.40968,10.3985,12.1993,1.09346e-08,5.26422,0.00298721,0.00319654,0.0783319
18444,8.4279,10.4773,9.92497,1.05166e-08,4.87919,0.00355534,0.00381237,0.0586807
18445,8.45478,10.5172,11.8011,1.05273e-08,4.61597,0.00471202,0.000856188,0.0755143
18446,8.40551,10.4838,10.5669,1.07374e-08,4.66947,0.00249462,0.00134991,0.0639634
18447,8.4732,10.5692,10.888,1.08215e-08,4.31943,0.0075904,0.001505,0.0657441
18448,8.33779,10.2724,10.3768,1.02411e-08,5.3972,0.00521909,0.00258508,0.0700263
18449,8.41255,10.3764,10.4789,1.02689e-08,5.2604,0.00388377,0.000947877,0.0505095
18450,8.32764,10.4448,10.5065,1.04184e-08,4.1325,0.00434935,0.00165918,0.0563351
18451,8.44936,10.5164,11.8045,1.06631e-08,4.39529,0.00794445,0.000948145,0.0690316
18452,8.39672,10.4817,10.5899,1.07769e-08,4.62673,0.00227893,0.00139365,0.0624276
18453,8.4938,10.4891,10.0247,1.05056e-08,5.0978,0.00468314,0.000224961,0.0460708
18454,8.39696,10.385,12.0116,1.08559e-08,5.24966,0.0030821,0.00292809,0.0803159
18455,8.33203,10.234,10.9238,1.02457e-08,5.34717,0.00947622,0.00238419,0.0585977
18456,8.39926,10.4521,9.98472,1.05836e-08,4.9706,0.00110864,0.00311802,0.0607798
18457,8.4812,10.5574,12.3781,1.06358e-08,4.48082,0.006476,5.25267e-05,0.0682639
18458,8.37446,10.4548,10.2865,1.07214e-08,4.30174,0.00684746,0.00143345,0.0893181
18459,8.30783,10.2494,9.61257,1.09461e-08,4.82923,0.0122166,0.001346,0.0841441
18460,8.4518,10.5166,10.4664,1.07343e-08,4.53535,0.00792732,0.00238048,0.0826654
18461,8.45897,10.621,10.2852,1.04166e-08,4.23167,0.00261137,0.00326615,0.07643
18462,8.4112,10.4156,10.989,1.02169e-08,4.90234,0.00448047,0.00159498,0.0957353
18463,8.42043,10.4897,10.1455,1.03024e-08,4.37503,0.00566656,0.000686006,0.0667759
18464,8.39677,10.4604,10.9024,1.07942e-08,4.76364,0.00245544,0.00173088,0.066359
18465,8.48019,10.5037,9.68268,1.01336e-08,4.98615,0.00486913,0.000678213,0.0823556
18466,8.34803,10.345,10.4585,1.01494e-08,4.74982,0.00585632,0.000573656,0.0562948
18467,8.43232,10.4103,10.3947,1.03065e-08,5.2694,0.00521585,0.00278554,0.102076
18468,8.34812,10.3785,11.5146,1.03822e-08,4.8993,0.0014784,0.000205887,0.0366395
18469,8.50714,10.5759,10.793,1.06906e-08,4.93074,0.00255872,0.00262333,0.0548468
18470,8.29304,10.188,9.62998,1.09658e-08,5.07445,0.012501,0.00103885,0.0873308
18471,8.28218,10.2684,11.3908,1.00719e-08,4.36018,0.0109193,0.000663331,0.104891
18472,8.45112,10.4669,11.1575,1.04331e-08,4.9661,0.00570052,0.00173438,0.0890714
18473,8.4408,10.6179,11.2515,1.01422e-08,4.1628,0.000325194,0.000189813,0.0567968
18474,8.3739,10.4014,11.2402,1.0734e-08,4.97205,0.00277294,0.00248948,0.0767381
18475,8.36547,10.4243,9.67626,1.03454e-08,4.49632,0.00414349,0.000342535,0.0581519
18476,8.46264,10.4898,10.771,1.06643e-08,4.63701,0.00801504,0.00211256,0.0777242
18477,8.33171,10.3432,11.326,1.03464e-08,4.85614,0.00418427,0.000252276,0.0483613
18478,8.42003,10.4615,9.81538,1.03579e-08,4.75167,0.0049684,0.0026706,0.0445879
18479,8.41696,10.4581,9.89063,1.06367e-08,5.04579,0.00117231,0.00103385,0.0497111
18480,8.55801,10.7971,10.0596,1.05232e-08,3.83543,0.00302586,0.000725633,0.054984
18481,8.4714,10.5733,10.4749,1.08767e-08,4.24793,0.00821093,0.00175083,0.064855
18482,8.55862,10.7897,10.1151,1.05149e-08,3.88135,0.00311329,0.000741907,0.0545843
18483,8.37021,10.4023,11.2126,1.07621e-08,4.97323,0.00211151,0.00250477,0.0775133
18484,8.3898,10.3838,10.6582,1.03429e-08,4.87834,0.00482471,5.63127e-05,0.061769
18485,8.28999,10.2848,11.3642,1.09545e-08,5.20975,2.70713e-05,0.00214796,0.0886576
18486,8.39055,10.3856,10.6785,1.03448e-08,4.86948,0.00492455,6.90235e-05,0.061857
18487,8.46617,10.5879,9.58628,1.04224e-08,4.42346,0.00255694,0.00172816,0.0504472
18488,8.38575,10.3919,10.7057,1.05179e-08,4.56745,0.0104965,0.00139689,0.100529
18489,8.35626,10.4408,10.3748,1.04956e-08,4.24545,0.00443533,0.000992566,0.0644555
18490,8.49267,10.5949,10.3473,1.07063e-08,4.59127,0.00219097,0.00113583,0.0925245
18491,8.46706,10.528,12.2464,1.06495e-08,4.49005,0.00765642,0.000165347,0.0725516
18492,8.46904,10.4967,10.9552,1.05195e-08,4.93986,0.0057436,0.00178286,0.090942
18493,8.43812,10.6143,11.2537,1.01436e-08,4.15039,0.000580016,0.000220524,0.0576143
18494,8.35873,10.3736,11.2268,1.03682e-08,4.86887,0.0043451,0.000256318,0.0505522
18495,8.31689,10.2647,10.1561,1.02737e-08,5.46009,0.00195886,0.00238083,0.0688555
18496,8.34832,10.3587,11.1289,1.03412e-08,4.90524,0.00402717,0.000265052,0.0484399
18497,8.25579,10.1761,10.5148,1.03189e-08,5.03128,0.00960634,0.00188014,0.0540644
18498,8.57369,10.8153,10.1534,1.05131e-08,3.82816,0.00272216,0.000622975,0.0551407
18499,8.36876,10.2753,9.67701,1.04339e-08,5.3994,0.00722274,0.0023624,0.0599824
18500,8.5767,10.7453,10.2393,1.0907e-08,4.33778,0.00337627,0.00372036,0.0713371
18501,8.31556,10.4084,10.9729,1.00821e-08,4.1674,0.00531435,0.000448841,0.0614957
18502,8.32674,10.3633,10.8716,1.07912e-08,4.56517,0.00572557,0.00177392,0.0850171
18503,8.51722,10.593,10.2218,1.05246e-08,4.75037,0.00497712,0.00195448,0.0578372
18504,8.32456,10.3968,10.743,1.0465e-08,4.19227,0.00716751,0.00251188,0.0960234
18505,8.39757,10.345,10.0971,1.06149e-08,5.1573,0.00707037,0.000726192,0.0679697
18506,8.37791,10.3271,12.194,1.03319e-08,5.20507,0.00650183,0.00149058,0.123669
18507,8.37313,10.3693,11.4794,1.02785e-08,5.02121,0.00360125,0.000588713,0.0483439
18508,8.37762,10.3221,12.2489,1.03359e-08,5.24254,0.00647381,0.00150307,0.124595
18509,8.45074,10.4654,9.9267,1.06122e-08,4.94941,0.00552005,0.00302138,0.0621275
18510,8.46757,10.5227,10.8045,1.03285e-08,4.65033,0.00590019,0.00172287,0.0583342
18511,8.38212,10.3501,10.3544,1.03034e-08,5.39103,0.00206192,0.00289552,0.0677007
18512,8.34985,10.3403,10.4998,1.02453e-08,4.94767,0.00447201,8.17669e-05,0.0747657
18513,8.34967,10.3748,10.0738,1.06721e-08,4.41496,0.0100192,0.000578163,0.0609637
18514,8.43522,10.4639,11.0518,1.06958e-08,4.99737,0.00321658,0.00147599,0.0985527
18515,8.4429,10.5793,10.7427,1.03045e-08,4.00571,0.00655024,0.000691284,0.0798789
18516,8.57128,10.7075,9.42986,1.05952e-08,4.62599,0.00234092,0.0018384,0.0366885
18517,8.50033,10.6192,10.6642,1.06407e-08,4.54171,0.00360743,0.00311143,0.0782448
18518,8.47505,10.6065,11.2871,1.05956e-08,4.38333,0.00447208,0.00297614,0.0695833
18519,8.31965,10.3777,10.412,1.04927e-08,4.31571,0.0047238,0.0010548,0.0660241
18520,8.41148,10.4094,9.66902,1.04289e-08,4.99799,0.00568652,0.00290061,0.0492091
18521,8.37939,10.3181,12.36,1.03158e-08,5.31064,0.00618021,0.00149965,0.12777
18522,8.47861,10.481,11.4639,1.04117e-08,5.21568,0.00271688,0.00167907,0.0525526
18523,8.445,10.4734,11.073,1.07221e-08,5.0358,0.00325771,0.00177373,0.0979082
18524,8.35213,10.3702,10.1096,1.04779e-08,4.72039,0.00489765,0.00182318,0.0740923
18525,8.31895,10.2655,10.158,1.02826e-08,5.47221,0.00190489,0.00246206,0.0676188
18526,8.49394,10.5081,10.8742,1.03073e-08,5.1324,0.00459987,0.00221006,0.101135
18527,8.49359,10.702,10.2166,1.04963e-08,3.83374,0.00376079,0.000904011,0.0634717
18528,8.45239,10.608,10.9954,1.03601e-08,4.17909,0.00277268,0.0004782,0.0572577
18529,8.38029,10.38,10.7497,1.05992e-08,5.14711,0.00328898,0.00342643,0.0730943
18530,8.32641,10.3305,9.41503,1.05347e-08,4.76129,0.00596714,0.000809499,0.0979345
18531,8.48121,10.4838,11.4801,1.04163e-08,5.21681,0.00270796,0.00169774,0.0519474
18532,8.38408,10.3803,10.7922,1.04124e-08,4.87257,0.00543154,0.00075931,0.0636759
18533,8.32615,10.3245,11.2233,1.02398e-08,4.92643,0.00435131,3.82565e-05,0.0407169
18534,8.32668,10.2545,9.91067,1.03799e-08,5.18298,0.00881602,0.00187669,0.105195
18535,8.31961,10.263,9.99166,1.06273e-08,5.00204,0.00773046,0.00110761,0.0882088
18536,8.46468,10.5256,12.1657,1.06485e-08,4.50577,0.00740307,0.000186952,0.0718925
18537,8.37763,10.3543,10.8796,1.08095e-08,4.79419,0.0099887,0.000619028,0.0797227
18538,8.47394,10.5322,10.6186,1.07191e-08,4.91471,0.00307556,0.00179908,0.0866145
18539,8.55741,10.7951,10.244,1.05535e-08,3.80074,0.00359635,0.000979905,0.0525667
18540,8.32636,10.3427,9.53398,1.05799e-08,4.67651,0.0045118,0.000752781,0.0786874
